x1	x2	x3	x4	x5	x6	choice
  -0.58229	  -0.64339	   0.07429	  -0.94012	  -0.04215	   0.22938	   0.00000
   1.23782	   1.49823	  -0.55242	   1.29944	  -0.51937	   0.70099	   1.00000
   0.28937	  -0.90772	  -0.09907	   0.81815	  -0.86527	  -1.25628	   0.00000
  -1.00458	   1.47161	   1.27539	   0.77311	   0.85404	  -1.18802	   1.00000
  -1.03253	  -1.78421	   0.10145	   1.00364	   1.02236	   0.89797	   0.00000
  -0.90107	   1.14474	  -0.27204	   1.58280	  -1.12990	   1.00035	   0.00000
  -0.51488	  -0.62664	   0.74900	  -1.29749	   1.05558	   0.89661	   0.00000
   0.41785	  -2.26935	  -0.03181	  -0.14344	   0.09920	  -0.14930	   0.00000
  -2.04883	   0.31823	  -2.51189	   0.66472	   0.40029	  -0.13089	   0.00000
  -0.98974	  -1.06139	  -0.74903	   1.78264	   1.18743	   0.22639	   0.00000
  -0.33829	   0.64427	   1.68888	  -0.58924	  -1.58328	  -0.01301	   0.00000
   1.50383	  -0.50010	  -1.56329	   0.21830	   0.98134	   0.42223	   0.00000
  -0.25821	  -2.04526	   0.31206	  -0.94155	   1.22809	   0.40169	   0.00000
  -0.15460	   1.43104	   2.43515	   0.62965	   0.57222	  -0.49049	   1.00000
  -1.65583	   1.81001	   0.94394	   1.42117	  -0.91804	   0.74371	   1.00000
  -0.09355	  -0.67013	   1.76857	   1.81537	   1.31073	   1.93879	   1.00000
  -1.09008	   1.54823	  -1.75937	   0.48509	  -0.22477	   1.63076	   1.00000
   0.77801	  -0.51371	  -0.94711	  -0.85637	  -1.19275	  -0.52042	   1.00000
   2.16895	   0.50819	  -0.34518	   0.69533	  -0.79173	   0.35173	   1.00000
   0.58748	  -1.34063	   0.76979	   0.70748	  -1.16261	   0.01160	   0.00000
  -1.10144	   1.36827	  -0.67456	  -0.90680	   0.92721	  -1.42359	   0.00000
   0.64762	   1.27378	  -0.15764	  -0.72385	   0.54599	  -0.45539	   1.00000
  -0.86461	  -0.38651	  -0.76496	   0.84575	  -0.62748	  -0.14398	   0.00000
  -0.31915	  -0.47807	   0.70511	   0.65913	  -0.02369	   0.70386	   1.00000
   0.13791	   0.77796	   0.45225	  -1.36480	   0.49325	  -0.27870	   0.00000
   1.24733	  -1.74769	   0.15968	   0.98851	   1.12989	   1.57496	   1.00000
   0.10516	  -1.10088	  -0.39102	   0.98996	   0.05395	  -0.06690	   0.00000
   0.59866	   0.02631	   1.89145	  -1.42832	  -0.55183	  -0.80043	   0.00000
   0.06652	   1.88160	   0.11216	  -0.26114	   1.12337	  -0.79909	   1.00000
   0.61859	   0.33232	  -1.72568	   0.68613	  -0.06879	  -0.43295	   0.00000
  -0.10275	   0.26747	   2.53007	   0.67318	  -0.15713	   0.23076	   1.00000
   1.22818	  -1.30880	   0.20827	  -0.98716	   0.11792	   1.62424	   0.00000
  -1.43392	   2.11180	  -1.85993	   0.32362	  -0.33260	   0.57210	   1.00000
  -0.76139	   0.26757	   0.77545	  -0.22432	   0.26013	  -0.73017	   0.00000
  -1.11291	  -0.49220	   1.61541	  -1.30438	  -0.19116	  -1.35315	   0.00000
  -0.69329	   1.77206	   1.34067	  -0.91444	  -0.41103	  -0.88058	   1.00000
  -0.97928	  -0.71100	   0.76190	  -0.02885	   1.22661	   3.46939	   0.00000
   0.49438	   0.15891	  -0.17119	   0.34711	   0.28228	  -1.30499	   1.00000
  -0.65100	  -0.48813	  -0.03107	   1.91578	   1.25081	  -0.43338	   0.00000
  -0.03641	  -1.57838	  -0.04964	   1.36397	  -0.35110	  -0.23248	   0.00000
  -0.53507	  -0.09255	   0.42008	  -0.06799	  -0.16162	  -0.75629	   0.00000
  -0.75693	   0.59870	  -1.54143	   0.00998	  -1.65877	  -0.08475	   1.00000
   0.10019	  -2.12954	  -0.37546	  -0.78067	   0.17286	   0.12380	   0.00000
  -1.30825	   1.74611	   1.02487	  -0.33092	  -1.31072	   2.02942	   1.00000
  -1.08911	  -0.97858	   0.78199	  -0.52390	   0.93919	   1.17760	   0.00000
  -1.66402	   0.39556	   0.89432	  -0.74872	  -0.01430	  -0.76003	   0.00000
  -0.70028	   0.67648	  -1.03486	  -2.01223	   0.75469	  -2.29200	   1.00000
  -0.07593	  -0.99346	  -0.39363	  -0.70749	  -0.89964	  -1.65006	   0.00000
   1.15991	   0.72538	   2.46760	   1.09038	   0.99403	  -0.96517	   1.00000
  -0.83650	   2.69180	   1.17888	  -0.11483	  -0.23310	  -0.07317	   1.00000
   1.58210	  -0.54559	  -2.44218	   0.75873	  -0.49803	  -1.85753	   1.00000
  -0.12718	   0.40431	  -0.70624	  -0.87505	   0.25283	  -1.34921	   0.00000
   0.43366	   0.34113	  -0.41985	   0.14201	   2.65449	  -0.10874	   0.00000
   0.16941	  -0.38552	   0.08030	   0.70495	   1.57812	  -2.68308	   0.00000
   0.57246	   1.67437	  -0.66330	   0.91954	   0.48179	  -1.94465	   1.00000
   1.82989	   0.56167	  -0.10754	   0.09689	   1.18602	  -1.14041	   1.00000
   1.41865	   1.50680	  -0.45084	  -0.57335	   0.33392	  -0.36514	   1.00000
  -0.97763	   0.27873	   0.40740	   1.35577	   1.61643	  -0.51043	   0.00000
  -0.41957	   0.87798	  -0.78495	   0.68676	  -2.93517	   0.81892	   1.00000
   0.42971	  -1.85359	  -1.27113	   0.52276	   0.24992	   0.63772	   0.00000
  -1.06333	  -1.31191	   1.31931	   1.48197	   0.77601	   0.50008	   0.00000
   0.39118	  -1.45147	   0.48270	  -0.55688	   0.75232	   1.40439	   0.00000
  -0.07479	  -0.36898	   0.53877	  -0.44347	  -0.12475	   0.21864	   0.00000
  -0.99936	  -0.60682	  -0.26370	  -0.66863	   0.34627	   0.56160	   0.00000
   0.34440	  -2.32654	  -2.05546	  -0.20379	  -1.02571	  -0.74064	   0.00000
   0.97368	  -0.23246	   0.31826	  -0.23206	  -2.86916	   0.72842	   0.00000
  -0.94309	   1.00021	  -0.14395	  -1.27473	  -1.10613	  -1.10325	   1.00000
   1.60260	  -0.61608	  -0.02995	  -0.50402	   0.76484	  -0.19578	   0.00000
   0.23762	   0.01703	   0.48892	   0.15368	  -0.95958	   0.61428	   1.00000
  -0.12820	  -0.23634	   0.69232	   0.38650	  -0.00785	  -0.17447	   1.00000
   0.39232	   1.96533	   0.61364	   0.11773	  -0.26523	  -0.89233	   1.00000
  -2.59289	  -0.25997	  -1.19408	   0.41473	   0.99495	   0.55193	   0.00000
   0.77529	  -1.27731	   0.46581	  -0.42908	   0.59083	   0.03321	   0.00000
   0.26492	   0.43398	  -0.02805	  -2.11492	   0.73978	  -0.67359	   1.00000
  -0.45676	  -0.69286	  -0.36501	   0.11116	   0.28195	  -1.14679	   0.00000
   0.33715	  -1.00536	  -0.53388	   0.56906	   0.96274	   0.50411	   0.00000
   0.40493	  -0.18960	   0.73209	  -0.50742	   0.14678	  -0.08826	   1.00000
  -1.06095	   0.68865	   0.68968	  -1.31162	  -0.78528	   0.55569	   0.00000
   0.09369	  -1.91722	  -1.22622	  -0.35380	  -0.36490	   1.60773	   0.00000
  -1.59229	   0.49270	   0.66133	   0.95827	   0.73300	  -1.58922	   0.00000
   1.81381	   0.52964	  -0.88100	  -0.44441	   0.91125	   3.56894	   1.00000
  -0.10346	   0.28303	   0.06795	   0.43893	  -0.63491	  -0.52891	   1.00000
  -0.30524	   2.35853	   0.30784	   0.66850	   1.04410	  -1.30648	   1.00000
  -1.40471	   0.10154	  -0.55425	   2.08954	   1.15367	   0.17864	   0.00000
  -0.36575	   0.18987	  -1.08990	  -1.51459	   0.77278	  -1.14359	   0.00000
  -0.09727	  -0.37930	  -0.16883	  -1.09960	   0.10860	   0.48079	   0.00000
   0.27514	   0.22647	   0.63638	  -1.90460	   0.30490	  -0.40798	   1.00000
  -1.55889	  -0.11475	   0.92264	   1.44378	   0.20453	   0.03948	   1.00000
  -0.36879	  -1.27183	   0.20549	  -0.33022	  -0.09648	  -0.61629	   0.00000
   0.74656	   0.53228	   0.24604	  -0.95723	  -1.16216	  -0.66948	   0.00000
   0.32795	  -0.15094	  -0.91857	   0.32547	  -0.10499	   0.87871	   1.00000
   0.15010	  -1.07967	   0.11891	   1.17582	  -1.80865	  -0.81789	   0.00000
   0.67128	   0.22116	  -0.05568	  -0.33145	   1.13716	   2.64294	   1.00000
  -0.39802	  -1.63496	   1.28917	  -1.99695	   0.39907	   1.22476	   0.00000
  -0.80011	   0.72896	  -2.41348	  -0.23655	  -0.23403	   0.07406	   0.00000
  -0.55379	  -0.09249	  -1.50540	  -0.00828	  -0.80707	   0.59690	   0.00000
   0.71331	   1.26547	  -1.11486	   0.27441	  -0.54480	   0.44706	   1.00000
   0.89069	  -0.77041	   0.55364	   0.03096	  -0.90575	  -1.76570	   1.00000
   0.00450	   0.37410	  -0.75824	   0.40023	  -0.70563	  -0.95317	   0.00000
  -0.98540	  -0.61583	   1.53714	  -0.72491	  -1.39202	   0.68475	   0.00000
  -0.17828	  -0.67359	   0.55383	  -0.12633	  -2.24968	  -0.74604	   0.00000
   0.92381	  -0.72814	   0.21828	  -1.10135	   0.63147	  -0.04385	   1.00000
   0.71454	  -0.11933	  -1.17632	   1.38153	  -0.03179	   1.10783	   1.00000
  -1.02125	   0.77762	   0.57497	   1.80193	   0.54711	   1.36201	   1.00000
   0.23230	   0.44237	   0.78190	   0.07889	   0.29175	   0.33132	   1.00000
  -0.15492	   1.37418	   0.80621	  -0.85721	   1.15175	   1.38802	   1.00000
  -0.39999	  -0.40749	  -0.14524	  -0.78317	  -0.25575	   0.43940	   0.00000
  -2.65839	  -0.19577	  -0.20149	  -0.65666	   2.48345	   0.80949	   0.00000
  -1.00343	   0.49089	   0.52540	  -0.55143	   0.18273	   0.45815	   0.00000
   1.38928	  -0.79678	   0.16055	   1.15618	  -1.16297	   0.43032	   1.00000
  -0.07135	  -1.55644	  -1.75814	   0.04863	   0.06173	  -0.11511	   0.00000
   0.13889	   0.60806	   0.51223	  -1.48820	  -1.16770	  -0.88822	   1.00000
  -0.09676	   1.16007	  -0.66145	  -1.74784	  -0.69169	   1.13017	   1.00000
   0.40312	  -0.39846	  -0.59154	  -0.43494	   0.13460	   1.48883	   0.00000
   0.62815	  -0.17301	   2.00175	  -0.59807	   1.05607	  -0.52086	   1.00000
   0.56800	   2.04330	  -1.46773	  -0.01058	   0.72598	  -0.56735	   1.00000
   1.18198	   0.92440	  -1.82574	   0.64411	  -0.93695	   0.06929	   1.00000
   0.45871	   1.09074	   1.00642	   0.80706	  -1.25539	   0.20354	   1.00000
   1.70378	  -0.15696	  -0.58281	   1.33665	   0.89674	   0.40372	   1.00000
   1.51063	  -0.96510	  -0.41419	  -2.42226	   0.00608	  -0.42181	   1.00000
   0.01881	  -1.51642	  -1.91405	  -1.76296	  -0.12430	   1.13424	   0.00000
  -1.21321	  -0.00460	  -0.06167	   0.42424	  -1.32108	  -0.42373	   0.00000
  -1.15954	   1.85115	  -0.01802	   0.52272	   0.08994	  -0.33448	   1.00000
  -0.99604	   2.06303	  -0.40382	   1.24094	   0.83791	  -0.06184	   1.00000
   0.18201	  -1.85835	   0.63127	  -0.97684	   1.13132	  -1.19184	   0.00000
  -1.25820	   1.29229	   1.20667	   0.50916	   0.32489	  -1.45590	   1.00000
  -0.01091	  -1.07816	  -0.44496	   0.47066	   0.30559	  -1.01729	   0.00000
   1.22038	   0.31766	  -2.87065	   0.85628	  -1.31905	  -0.81989	   1.00000
   0.62008	  -1.40966	  -1.20252	   0.54427	  -0.45898	  -1.12913	   0.00000
  -0.20340	  -0.65632	   1.09253	   0.97531	  -1.02769	  -1.29136	   0.00000
  -0.05978	  -0.11176	   0.78269	  -1.03186	  -0.41437	   1.11619	   0.00000
  -1.11217	   0.62976	  -0.76114	   1.08952	  -0.23069	   0.94691	   1.00000
   0.36988	   1.21542	   0.33030	  -0.31580	  -0.75291	   1.33215	   1.00000
   0.24299	   0.28884	   0.59736	  -0.24982	  -0.39865	   0.69000	   0.00000
  -1.45569	   0.79567	  -0.03366	  -0.00726	  -0.46798	   0.68090	   1.00000
   0.20460	   0.35105	   0.49800	   0.30750	   1.04848	   0.20326	   1.00000
   0.23630	  -1.10755	  -0.68906	   0.74051	   0.78769	   0.08578	   0.00000
  -0.20866	   2.02149	  -1.26956	   0.09233	   0.39112	   0.16999	   1.00000
  -0.81860	   0.99162	   0.93339	   1.53147	   0.97921	  -0.14002	   1.00000
  -0.27207	   0.56470	   1.12207	   0.47128	  -0.18545	   0.42525	   1.00000
  -0.54585	   0.59936	  -0.70516	   0.71970	  -1.11379	   0.19303	   1.00000
  -1.29139	   0.52310	  -0.34674	  -1.25975	  -0.40352	  -0.68932	   0.00000
   1.24129	  -0.81166	   0.99533	  -0.87284	  -0.89488	  -0.01120	   0.00000
   1.49534	   0.65699	   0.55555	  -0.72927	  -1.06246	   0.54784	   1.00000
  -0.22143	  -1.83153	  -0.09137	   0.10628	   0.40935	  -1.61289	   0.00000
   0.50890	  -0.68855	   0.99114	  -0.74079	  -2.74206	   0.52527	   0.00000
  -1.54774	   0.33512	   0.05650	  -1.39087	   0.56859	   1.93942	   0.00000
  -0.73411	  -0.00139	   1.17639	   0.08862	   0.10459	   0.27313	   0.00000
  -0.06178	   0.82673	   0.42681	   0.62322	   0.88990	  -1.63214	   1.00000
  -0.91670	  -1.97997	  -1.68472	  -1.43113	  -0.66050	   1.11124	   0.00000
   1.74829	  -0.68280	   0.43806	   0.90133	  -0.03388	  -0.92797	   0.00000
   0.61136	   0.79689	  -0.84025	  -0.35967	   0.43687	   0.10515	   1.00000
   0.12447	  -0.28085	   0.82703	   0.10257	  -0.56987	  -2.16126	   0.00000
  -1.76547	   0.05126	  -0.03100	   0.04464	   0.30484	   0.80483	   0.00000
  -0.81316	   0.17434	  -0.71590	   0.64252	  -0.98107	  -2.21675	   0.00000
  -0.22667	  -0.71165	   0.20768	  -0.23471	  -2.14771	   0.20709	   0.00000
  -0.24332	  -1.97871	   0.21484	   1.99805	  -1.07383	   0.38359	   0.00000
  -0.95866	   0.56289	  -0.63548	  -1.00659	  -0.45837	   1.32844	   1.00000
  -0.35983	  -0.61143	  -0.25906	   0.11904	  -0.13358	   0.17955	   0.00000
  -0.17867	  -0.40112	   1.90806	  -0.24222	  -0.68116	   0.39182	   0.00000
  -1.85496	  -0.23960	  -2.64745	   0.05308	   0.67065	  -1.32038	   0.00000
   0.48282	   1.01695	  -1.69574	  -1.43084	   0.08151	  -1.46423	   1.00000
  -0.23741	  -0.80913	   0.06764	   0.27981	  -0.09468	   0.38174	   0.00000
  -0.22348	  -1.13533	  -0.18409	   0.63932	  -0.80449	   0.53775	   0.00000
  -0.79281	   0.01336	   0.01444	   0.43376	  -0.17115	  -0.26227	   0.00000
  -0.00880	   1.02026	  -0.72304	   1.01342	  -0.24230	   0.68366	   1.00000
  -0.11384	   0.22267	  -1.44996	  -0.76620	   0.81694	   0.39721	   0.00000
  -1.16130	   1.14098	  -0.34314	  -0.34007	  -0.79405	  -0.42401	   1.00000
   0.55797	  -1.58107	   0.70123	   0.68948	   1.61816	   0.04916	   0.00000
  -1.19641	  -0.36846	   1.60008	  -0.62116	   0.28559	   0.11819	   0.00000
   1.27610	  -0.15548	  -1.12207	  -1.11394	   0.89507	  -0.72050	   1.00000
  -0.54285	  -2.31006	   0.64765	  -0.41335	  -0.61627	   1.60139	   0.00000
  -0.76761	   1.05427	   1.22275	  -0.83086	   0.11393	   0.17941	   1.00000
  -2.03802	   1.62697	  -0.62615	   0.14538	  -0.63525	  -0.33339	   1.00000
  -0.83742	  -1.70385	  -2.01185	  -0.75557	  -0.07657	   0.86732	   0.00000
   1.80769	  -1.28793	   0.55878	   0.68014	  -0.75089	   0.72739	   1.00000
   0.67255	   1.04037	   0.55875	   0.81289	   0.19423	  -1.38951	   1.00000
  -0.41438	   2.24013	  -0.70953	   0.59582	  -0.74515	   0.81608	   1.00000
   0.01906	   0.17031	   0.96905	   1.07298	  -0.86531	   1.06073	   0.00000
   0.62542	  -0.51796	  -0.06129	   0.48434	  -0.23397	   2.65997	   1.00000
  -0.28203	   1.08460	  -1.01693	  -0.49791	   1.02828	  -1.02610	   1.00000
   0.87488	   0.44558	  -1.84143	   1.38642	   0.22435	  -0.42371	   1.00000
  -0.51630	   0.21671	   1.43888	   0.91939	   0.00273	   0.60253	   0.00000
  -1.08987	  -0.48398	   1.27593	  -1.50069	   1.32095	  -0.31840	   0.00000
   0.12757	   0.91519	  -0.51769	  -0.49913	   0.21742	  -1.07932	   1.00000
  -0.13953	  -0.51117	  -0.30659	  -0.26484	  -0.26342	   1.15200	   0.00000
  -1.55751	  -1.03874	  -0.10548	   0.42875	   0.16755	  -0.43378	   0.00000
   0.42491	   0.80558	  -0.89336	   0.84677	   1.22638	  -0.26457	   1.00000
  -0.16077	  -0.50767	   1.71296	   0.92050	   0.05663	  -1.45206	   0.00000
   1.31524	   0.03282	  -1.06002	  -1.74222	  -1.29754	   0.36162	   1.00000
  -0.76623	  -1.58019	  -1.72033	  -1.41754	   0.36960	  -0.79045	   0.00000
  -0.14194	  -0.43984	   2.17477	   1.33898	  -0.91828	   1.54895	   0.00000
  -1.14427	  -1.13151	   0.56087	  -0.13827	  -1.30329	   0.07068	   0.00000
   0.54194	   0.25446	  -1.00096	   0.50039	   2.06714	  -0.73202	   1.00000
  -0.06037	  -0.66239	  -1.63127	  -0.80019	  -1.46182	   0.54625	   1.00000
   0.01158	  -1.14714	  -0.14369	  -1.12604	   0.41813	   0.91092	   0.00000
  -0.42602	   0.26427	   1.08227	  -0.78733	  -0.11832	  -0.23802	   0.00000
  -0.86933	  -0.13116	  -0.89804	  -0.47310	   0.46368	   0.87466	   0.00000
   0.33211	   0.14898	  -1.17087	   0.17024	   0.76804	  -0.56222	   0.00000
  -0.22323	   0.89755	   0.81117	  -0.46864	  -1.12367	  -0.70813	   1.00000
   0.18592	  -0.22781	   1.43184	  -1.42046	  -1.38997	   0.15091	   0.00000
   0.07556	   0.11065	   0.76225	   1.74579	   1.23784	  -0.94391	   0.00000
   0.48126	  -0.45459	  -0.16657	  -1.93094	  -0.61413	  -1.56806	   1.00000
   0.08055	   0.09028	  -0.75199	   0.60223	   0.04497	   2.36133	   0.00000
  -0.18818	  -0.39239	   0.93548	   1.09695	   0.37810	  -0.47239	   0.00000
  -1.31119	  -0.79761	   0.47943	   0.23938	   0.51101	   0.28581	   0.00000
  -0.08872	  -0.01268	  -0.99290	   0.21165	  -1.50447	  -1.27894	   1.00000
   1.51277	  -0.35234	   1.21020	   0.55853	   0.56459	   0.43291	   1.00000
   0.57371	  -0.10410	  -1.48671	   1.09604	  -0.74227	  -2.09312	   1.00000
  -0.54100	  -0.22543	   0.61468	   0.91941	   0.95554	  -0.14018	   1.00000
   0.10118	  -0.49445	  -0.27397	   0.23061	  -0.81969	   1.31603	   0.00000
   0.99455	   0.59346	   0.74581	  -1.12048	   0.54018	  -0.55619	   1.00000
   0.01871	   1.12261	  -0.42764	   0.51076	  -0.53380	   2.86095	   1.00000
   0.25567	  -2.11772	  -0.71297	   0.79415	  -0.02426	  -0.94019	   0.00000
  -0.71118	   0.63474	   1.02913	   0.13405	   0.11324	  -1.10807	   1.00000
   1.10384	   0.17743	   0.16291	  -0.81061	  -0.61252	   0.37519	   1.00000
   0.74988	   0.19426	   0.52048	   0.35995	   0.78598	   1.63221	   1.00000
  -0.69018	  -0.01956	   0.45008	   0.51540	  -0.03498	   0.67316	   0.00000
  -0.61611	  -0.10386	   0.65971	   0.06001	   0.07329	   0.06006	   0.00000
  -0.87548	  -1.28809	  -2.14765	  -0.72321	   1.15366	   0.43727	   0.00000
   1.38340	  -1.83544	   0.73545	   0.37224	   0.14902	   0.46968	   0.00000
  -1.46426	  -1.01530	   2.03379	   0.25049	   1.13017	   0.93397	   0.00000
  -1.29057	  -1.40978	  -0.45289	  -0.00455	   0.78587	  -1.38879	   0.00000
  -1.13699	   1.76861	   0.04704	  -0.67169	   1.20885	  -0.28631	   1.00000
  -1.81634	   0.63686	  -0.64670	   0.22799	  -1.89601	   0.73387	   1.00000
  -2.05931	  -0.13588	  -2.43216	   0.11728	  -0.08718	  -0.15068	   0.00000
  -1.57735	   0.72288	   0.94521	   0.54416	  -0.88261	   2.52232	   0.00000
  -0.18091	  -0.91848	  -0.90000	   0.70144	   2.88626	   0.82158	   0.00000
   2.63300	   0.20262	  -0.20175	   0.16362	  -0.88075	  -0.28241	   1.00000
  -0.87385	  -1.69023	   0.52094	   1.92476	   0.04950	  -0.10487	   0.00000
   0.46265	  -0.75158	   0.12227	   1.36426	  -1.17024	   0.84830	   0.00000
   0.57172	  -1.46036	   0.33674	  -1.30113	  -0.65898	  -0.80627	   0.00000
  -0.57685	   0.14387	  -0.62248	   1.44738	  -1.68185	  -0.24442	   0.00000
  -0.37813	  -2.33769	   2.31893	  -0.23762	   0.94172	   1.42991	   0.00000
  -0.18744	   0.80285	   0.86804	   0.61958	   0.75422	  -2.14889	   1.00000
   0.19672	  -1.70401	  -0.51763	   0.29340	  -0.82797	   0.48556	   0.00000
   0.36215	   0.86090	   0.51752	  -0.56968	  -0.43841	   0.75213	   1.00000
  -1.78785	   1.74785	  -1.42476	   0.08191	  -0.12006	  -0.03622	   1.00000
   1.12328	  -1.38533	   0.20319	  -0.01249	  -1.62208	   0.98389	   0.00000
   2.23148	  -1.24779	  -2.52704	   1.45235	   0.10893	  -0.93535	   0.00000
  -0.25920	  -0.53900	  -1.14002	   0.47895	   1.33598	   0.08844	   0.00000
   0.41970	   0.77805	   1.29118	  -1.64964	   2.45554	   2.29204	   1.00000
   0.36472	   1.23581	   0.45718	  -0.05782	   0.01737	  -0.17006	   1.00000
  -0.49829	  -0.93339	   1.54115	   0.65235	  -0.08741	   0.21961	   0.00000
   0.85337	  -0.43488	   0.37751	   1.59455	  -3.27413	  -0.76788	   0.00000
   0.66987	  -1.20531	   1.01395	  -1.29608	   0.19696	   0.15626	   0.00000
   1.45749	   0.24264	  -0.91731	  -0.64547	  -0.22174	  -1.70272	   1.00000
   0.18672	   1.03980	  -2.17119	   0.38989	   1.39084	   0.62138	   1.00000
   3.00605	  -1.23163	  -0.04810	  -0.24932	  -0.39025	  -0.92026	   1.00000
   0.07114	   0.69598	  -1.58997	  -0.73218	  -1.85788	   0.64075	   1.00000
  -0.21550	  -1.75442	   0.12452	  -1.35181	  -0.89169	  -0.19870	   0.00000
   0.02932	  -0.64642	  -0.14668	  -0.82300	  -0.49120	   0.64463	   0.00000
  -0.08899	  -0.48565	   1.14915	   1.41766	   0.99748	  -1.65631	   1.00000
   0.12439	  -0.37312	   1.80683	  -1.49377	   0.20374	  -1.04425	   0.00000
   0.06453	  -2.00513	  -1.27631	   0.67889	  -0.32714	   1.42511	   0.00000
  -0.22949	   0.25338	   0.24758	   0.07141	  -0.64743	   0.03200	   1.00000
  -1.04878	  -1.30904	   0.96504	  -0.17794	  -0.19077	  -1.03160	   0.00000
   0.16954	   0.85008	  -1.56580	  -1.93230	  -1.63028	   1.11468	   1.00000
  -0.48239	   0.55134	   1.20573	   0.60277	   0.67989	   0.93161	   1.00000
  -0.28305	   1.52819	  -2.17878	  -0.27237	  -1.61884	   0.43868	   1.00000
  -1.24730	   0.99973	  -1.91628	   1.19223	   2.08911	   0.34998	   0.00000
   0.12831	   0.78205	   0.36221	   0.94296	   0.41131	  -0.34517	   1.00000
   0.44789	  -0.45656	  -0.61486	  -0.10274	   1.06730	   0.13961	   0.00000
  -0.69754	  -1.11261	   2.22437	   2.07236	  -0.14623	   0.66472	   0.00000
   0.16549	   0.53829	  -1.09417	  -0.84197	  -0.17517	   0.87187	   1.00000
  -0.33628	  -1.16470	  -0.13192	  -0.73064	   0.39029	  -1.30259	   0.00000
  -0.16573	   0.31643	   0.31400	  -1.50939	  -1.09139	  -2.41787	   0.00000
  -0.67484	  -2.39385	   0.14968	   0.69341	  -1.51572	  -0.29072	   0.00000
  -0.66072	  -1.00445	  -1.51121	  -0.04109	   0.91577	   0.33122	   0.00000
  -1.28574	   0.46404	   1.56389	   0.72491	   0.79455	  -1.28224	   1.00000
   0.22046	  -1.21555	  -0.07835	  -0.13540	   0.77221	  -0.16004	   0.00000
  -1.45018	   0.17644	   1.10893	   0.75631	   0.42440	  -0.17550	   1.00000
  -0.03365	  -0.81729	   0.04937	   0.36744	   0.96918	   0.95039	   0.00000
   0.81937	  -1.27398	  -0.33562	   0.77184	   1.41208	  -0.27034	   0.00000
  -0.77736	  -1.36010	   0.24063	  -2.60493	  -1.08098	  -0.10259	   0.00000
   1.29710	   0.86261	  -0.25733	  -1.32625	  -0.62805	  -0.99347	   1.00000
  -0.52986	  -0.99167	  -1.69204	  -1.20368	  -0.63381	   0.02493	   0.00000
  -0.28725	  -1.26243	  -0.35579	  -0.40171	  -0.40008	   1.27447	   0.00000
  -0.08633	   0.98745	   0.53663	   0.46436	  -0.73420	  -0.81186	   1.00000
   0.33392	  -0.21457	   0.94006	   0.32642	   2.27529	   1.11500	   1.00000
   0.30051	  -0.50828	  -0.96244	  -2.66173	  -1.58689	   0.13971	   1.00000
   0.93799	  -1.64584	   1.07691	  -0.79102	  -0.55896	  -0.76709	   0.00000
  -0.46721	  -0.37026	  -1.05233	  -0.32907	  -1.30431	  -0.66688	   0.00000
   1.94844	  -0.97685	  -0.08779	   0.20540	   0.31470	   1.32826	   1.00000
  -0.30874	   0.29044	  -0.00522	   0.92327	  -0.20221	   0.54480	   1.00000
  -2.02726	   1.32555	   1.42786	  -0.37936	   0.85121	   0.53075	   1.00000
   0.23023	   1.21002	   0.78613	  -0.95012	  -1.40633	   1.38339	   1.00000
   0.14882	   0.12277	  -1.35648	   0.22495	  -0.69321	  -0.00556	   1.00000
   3.29269	   0.25959	   0.11328	  -0.62298	   1.44935	   1.06323	   1.00000
  -0.50237	  -0.46791	   0.34245	  -0.92230	   0.05607	  -0.57714	   0.00000
   0.93683	   0.42741	   0.57581	  -0.80205	   0.92370	  -1.27567	   1.00000
   0.42238	  -1.31549	  -0.73154	  -0.12180	  -0.59476	   0.18903	   0.00000
  -1.21462	   0.12366	  -0.22963	  -0.11921	  -0.20503	   2.13459	   0.00000
  -0.36335	  -0.98548	   0.79972	   0.19817	  -1.24166	  -0.86198	   0.00000
  -1.01638	   0.54403	  -1.00469	   0.20279	  -0.60738	  -1.06465	   0.00000
   0.81615	  -0.54022	  -0.29583	  -0.58316	   0.48514	  -0.51648	   0.00000
  -2.64206	  -1.10395	   1.20346	  -1.54778	   0.44117	   0.51704	   0.00000
  -0.99959	  -0.99071	  -1.98535	  -0.62428	  -0.15647	  -0.26009	   0.00000
  -0.68430	  -1.30606	  -0.04004	  -1.95380	   0.21955	  -0.42177	   0.00000
  -1.37862	  -0.56527	  -0.70968	  -1.31208	   0.32049	  -0.41662	   0.00000
  -0.11666	   0.97762	   0.50294	  -0.87924	  -1.11773	  -1.82009	   1.00000
  -0.50093	   0.24734	   0.36790	  -0.25460	   1.02891	   0.12301	   1.00000
   1.30493	   0.84996	  -0.64670	   1.82329	   1.11882	  -0.07416	   1.00000
  -1.17006	   0.70572	   0.84292	   1.99632	  -0.04114	  -1.43033	   0.00000
   0.42734	  -1.30804	  -0.35287	   0.46318	   0.60057	  -0.41597	   0.00000
  -0.48688	   1.01878	  -0.89134	  -0.21578	   1.56767	   0.35538	   1.00000
  -0.93997	  -0.02274	   2.42130	  -0.00330	  -0.11914	  -1.41558	   0.00000
   0.19367	   0.60882	   0.42257	   0.99253	  -0.52515	   1.05806	   1.00000
  -0.13047	  -0.64337	   1.58773	  -0.69064	  -1.54124	  -0.11564	   0.00000
   1.63641	   0.65449	   1.00105	   0.60208	  -1.25500	   0.59487	   1.00000
